type,quantity_account_current,detail_location,estate_quantity,department,city,locality,latitude,longitude,location_address,infrastructure_type,description,registry_number,cadastral_current_account,estate_status,committed_investment,transfer,balance_for_transfer,tenant,rent_amount,rent_amount_period,contract_resolution,contract_number,current_period_start,current_period_end,status_documentation,land_area_mt2,land_area_hectares,land_sub_area,built_area_m2,built_value_gs,property_value_gs,total_value_gs,possession_rent_without_title,created_at,updated_at
RENTA,598,27/MA10,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.985,19-1450-26,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,854.24,0,0,0,0,69.407.000,69.407.000,0,2024-01-26,2024-01-27
RENTA,599,28/MA10,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.985,19-1450-27,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,854.24,0,0,0,0,69.407.000,69.407.000,0,2024-01-26,2024-01-27
RENTA,600,29/MA10,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.985,19-1450-28,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,854.24,0,0,0,0,69.407.000,69.407.000,0,2024-01-26,2024-01-27
RENTA,601,12/MB7,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.985,19-1450-29,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,854.24,0,0,0,0,69.407.000,69.407.000,0,2024-01-26,2024-01-27
RENTA,602,11/MB7,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1433-01,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,807.26,0,0,0,0,56.508.200,56.508.200,0,2024-01-26,2024-01-27
RENTA,603,10/MB7,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1433-02,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,807.26,0,0,0,0,56.508.200,56.508.200,0,2024-01-26,2024-01-27
RENTA,604,14/MB7,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1433-03,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,883.83,0,0,0,0,61.868.100,61.868.100,0,2024-01-26,2024-01-27
RENTA,605,8/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1433-13,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.889.04,0,0,0,0,132.232.800,132.232.800,0,2024-01-26,2024-01-27
RENTA,606,9/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-01,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.060.05,0,0,0,0,96.676.560,96.676.560,0,2024-01-26,2024-01-27
RENTA,607,10/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-02,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.112.94,0,0,0,0,99.385.542,99.385.542,0,2024-01-26,2024-01-27
RENTA,608,11/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-03,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,935.37,0,0,0,0,88.860.150,88.860.150,0,2024-01-26,2024-01-27
RENTA,609,12/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-04,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,936.69,0,0,0,0,88.985.550,88.985.550,0,2024-01-26,2024-01-27
RENTA,610,13/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-05,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,937.61,0,0,0,0,89.072.950,89.072.950,0,2024-01-26,2024-01-27
RENTA,611,14/MC2,186,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-06,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,935.28,0,0,0,0,88.851.600,88.851.600,0,2024-01-26,2024-01-27
RENTA,612,1/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-07,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,972.24,0,0,0,0,92.362.800,92.362.800,0,2024-01-26,2024-01-27
RENTA,613,2/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-08,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,798.89,0,0,0,0,75.894.550,75.894.550,0,2024-01-26,2024-01-27
RENTA,614,3/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-09,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,950.56,0,0,0,0,90.303.200,90.303.200,0,2024-01-26,2024-01-27
RENTA,615,4/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-10,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,947.49,0,0,0,0,90.011.550,90.011.550,0,2024-01-26,2024-01-27
RENTA,616,5/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-11,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,946.95,0,0,0,0,89.960.250,89.960.250,0,2024-01-26,2024-01-27
RENTA,617,6/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-12,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,948.92,0,0,0,0,90.147.400,90.147.400,0,2024-01-26,2024-01-27
RENTA,618,7/MC2,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-13,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,950.56,0,0,0,0,90.303.200,90.303.200,0,2024-01-26,2024-01-27
RENTA,619,2/MB11,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.986,19-1461-14,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,948.51,0,0,0,0,90.108.450,90.108.450,0,2024-01-26,2024-01-27
RENTA,620,1/MB11,187,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.987,19-1429-03,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,829.53,0,0,0,0,78.805.350,78.805.350,0,2024-01-26,2024-01-27
RENTA,621,7/MB8,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1429-02,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.357.85,0,0,0,0,122.545.963,122.545.963,0,2024-01-26,2024-01-27
RENTA,622,8/MB8,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1434-08,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,815.28,0,0,0,0,57.069.600,57.069.600,0,2024-01-26,2024-01-27
RENTA,623,10/MB8,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1434-09,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,815.28,0,0,0,0,57.069.600,57.069.600,0,2024-01-26,2024-01-27
RENTA,624,73/MC1,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1434-11,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,993.42,0,0,0,0,69.539.400,69.539.400,0,2024-01-26,2024-01-27
RENTA,625,74/MC1,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-74,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,810.42,0,0,0,0,52.677.300,52.677.300,0,2024-01-26,2024-01-27
RENTA,626,75/MC1,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-75,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,896.43,0,0,0,0,58.267.950,58.267.950,0,2024-01-26,2024-01-27
RENTA,627,76/MC1,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-76,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,923.68,0,0,0,0,60.039.200,60.039.200,0,2024-01-26,2024-01-27
RENTA,628,77/MC1,188,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-77,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,947.62,0,0,0,0,61.595.300,61.595.300,0,2024-01-26,2024-01-27
RENTA,629,78/MC1,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-78,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.075.48,0,0,0,0,67.109.952,67.109.952,0,2024-01-26,2024-01-27
RENTA,630,79/MC1,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-79,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.165.91,0,0,0,0,71.237.101,71.237.101,0,2024-01-26,2024-01-27
RENTA,631,80/MC1,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-80,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.215.55,0,0,0,0,73.479.998,73.479.998,0,2024-01-26,2024-01-27
RENTA,632,81/MC1,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-81,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.225.89,0,0,0,0,74.105.051,74.105.051,0,2024-01-26,2024-01-27
RENTA,633,82/MC1,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-82,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.198.39,0,0,0,0,73.221.629,73.221.629,0,2024-01-26,2024-01-27
RENTA,634,-,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,CONDOMINIO CANTEGRILL,BALDIO,BALDIO,11.988,19-1462-83,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,1.172.77,0,0,0,0,71.656.247,71.656.247,0,2024-01-26,2024-01-27
RENTA,635,0,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,FALSO,BALDIO,BALDIO,1.634,19-0051-07,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,411.64,0,0,0,0,70.327.364,70.327.364,0,2024-01-26,2024-01-27
RENTA,636,0,189,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,FALSO,BALDIO,BALDIO,1.634,19-0051-08,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,363.69,0,0,0,0,62.135.261,62.135.261,0,2024-01-26,2024-01-27
RENTA,637,0,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,FALSO,BALDIO,BALDIO,1.634,19-0051-09,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,363.69,0,0,0,0,62.135.261,62.135.261,0,2024-01-26,2024-01-27
RENTA,638,0,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,FALSO,BALDIO,BALDIO,7.252,19-0051-05,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,363.68,0,0,0,0,62.133.553,62.133.553,0,2024-01-26,2024-01-27
RENTA,639,0,190,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,FALSO,BALDIO,BALDIO,7.252,19-0051-06,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,363.69,0,0,0,0,62.135.261,62.135.261,0,2024-01-26,2024-01-27
RENTA,640,0,191,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,URBANIZACION SAN BERNARDINO,BALDIO,BALDIO,6.063,19-0215-26,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,627,0,0,0,0,81.510.000,81.510.000,0,2024-01-26,2024-01-27
RENTA,641,0,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,URBANIZACION SAN BERNARDINO,BALDIO,BALDIO,6.063,19-0215-25,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,627,0,0,0,0,81.510.000,81.510.000,0,2024-01-26,2024-01-27
RENTA,642,0,0,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,URBANIZACION SAN BERNARDINO,BALDIO,BALDIO,6.063,19-0215-24,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,627,0,0,0,0,81.510.000,81.510.000,0,2024-01-26,2024-01-27
RENTA,643,0,192,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,VILLA DEL LAGO,BALDIO,BALDIO,8.513,19-0259-30,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,525,0,0,0,0,68.250.000,68.250.000,0,2024-01-26,2024-01-27
RENTA,644,1,193,CORDILLERA,SAN BERNARDINO,PENDIENTE,0,0,VILLA DEL LAGO,BALDIO,BALDIO,8.526,19-0259-32,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,959.66,0,0,0,0,124.755.800,124.755.800,0,2024-01-26,2024-01-27
RENTA,655,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA A    SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.000.00,0,0,0,0,20.909.653,20.909.653,0,2024-01-26,2024-01-27
RENTA,656,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA B   SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.468.00,0,0,0,0,22.540.605,22.540.605,0,2024-01-26,2024-01-27
RENTA,657,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA C     SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.516.00,0,0,0,0,22.707.883,22.707.883,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0, MANZANA E   SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.000.00,0,0,0,0,20.909.653,20.909.653,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA F    SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.468.00,0,0,0,0,22.540.605,22.540.605,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA G   SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.516.00,0,0,0,0,22.707.883,22.707.883,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA I    SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.000.00,0,0,0,0,20.909.653,20.909.653,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA J      SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.468.00,0,0,0,0,22.540.605,22.540.605,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA K        SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.516.00,0,0,0,0,22.707.883,22.707.883,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA N      SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.468.00,0,0,0,0,22.540.605,22.540.605,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA O       SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.516.00,0,0,0,0,22.707.883,22.707.883,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA R       SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.468.00,0,0,0,0,22.540.605,22.540.605,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA S   SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.516.00,0,0,0,0,22.707.883,22.707.883,0,2024-01-26,2024-01-27
RENTA,0,2,0,CORDILLERA,PIRIBEBUY,PENDIENTE,0,0,MANZANA U       SALTO PIRARETA,BALDIO,BALDIO ,1.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,6.468.00,0,0,0,0,22.540.605,22.540.605,0,2024-01-26,2024-01-27
RENTA,676,0,201,GUAIRA,VILLARRICA,PENDIENTE,0,0,FALSO,BALDIO,DEPOSITO,1.371,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,14.730.00, 2.97 ,0,1.976.00,425.102.015,78.582.397,503.684.412,0,2024-01-26,2024-01-27
RENTA,677,0,202,GUAIRA,VILLARRICA,PENDIENTE,0,0,FALSO,BALDIO,DEPOSITO,1.372,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,14.970.00,0,0,0,0,79.862.762,79.862.762,0,2024-01-26,2024-01-27
RENTA,684,0,209,GUAIRA,JOSE FASARDI,PENDIENTE,0,0,SANTA MARIA,BALDIO,BALDIO,1.51,FALSO,FALSO,0,0,0,DISPONIBLE, N/A ,0,          ,          ,0/1/00,0,A,2.040.00,0,0,0,0,23.506.326,23.506.326,0,2024-01-26,2024-01-27
RENTA,685,0,210,GUAIRA,JOSE FASARDI,PENDIENTE,0,0,SANTA MARIA,BALDIO,ESCUELA PUBLICA,1.51,FALSO,DISPONIBLE,0,0,0, COLEGIO NACIONAL SAN JOSE, N/A ,0,N/A,N/A,0/1/00,0,A,6.746.25,0,0,327.6,272.573.003,77.735.074,350.308.077,0,2024-01-26,2024-01-27
RENTA,687,0,212,CAAGUAZU,CORONEL OVIEDO,PENDIENTE,0,0,Colonia Blas Garay ,BALDIO,BALDIO,16.317,PADRON 12.971,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,9.266.00,0,0,0,0,62.575.532,62.575.532,0,2024-01-26,2024-01-27
RENTA,688,0,0,CAAGUAZU,CORONEL OVIEDO,PENDIENTE,0,0,Colonia Blas Garay ,BALDIO,BALDIO,16.317,PADRON 12.970,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,87.245.00,0,0,0,0,589.186.518,589.186.518,0,2024-01-26,2024-01-27
RENTA,689,0,213,CAAGUAZU,COLONIA R.I. 3 CORRALES,PENDIENTE,0,0,CALLE 24-LOTE 648,BALDIO,BALDIO ,3.832,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,500.000.00,50,0,0,0,973.475.012,973.475.012,0,2024-01-26,2024-01-27
RENTA,693,0,217,CAAZAPA,SAN JUAN NEPOMUCENO,PENDIENTE,0,0,MCAL. LOPEZ E/ CERRO CORA,BALDIO,BALDIO,1.541,22-087-01,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,2.400.00,0,0,0,0,77.877.999,77.877.999,0,2024-01-26,2024-01-27
RENTA,698,0,222,ITAPUA,CARLOS A. LOPEZ,PENDIENTE,0,0,SOBRE RUTA A PTO C.A. LOPEZ,BALDIO,BALDIO,1.44,23-3000-05,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,5.352.70,0,0,0,0,116.817.001,116.817.001,0,2024-01-26,2024-01-27
RENTA,699,14,223,ITAPUA,ENCARNACION,PENDIENTE,0,0,AVDA. SAN BLAS c/ STA. MARIA,BALDIO,Parque de la Salud,8.256,FALSO,ALQUILADO + INV,0,0,0,FALSO, Gs 70.748.650 ,0,RCA 031-002/10,FALSO,1/4/10, 30/04/2030,A,70.307.90,7,0,0,0,18.929.627.750,18.929.627.750,0,2024-01-26,2024-01-27
RENTA,700,10,224,ITAPUA,CAMBYRETA,PENDIENTE,0,0,COLONIA SANTA MARIA,BALDIO,BALDIO,4.123,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,91.952,12,0,0,0,2.140.983.105,2.140.983.105,0,2024-01-26,2024-01-27
RENTA,701,0,225,ITAPUA,CAMBYRETA,PENDIENTE,0,0,COLONIA SANTA MARIA,BALDIO,BALDIO,4.12,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,25.114,0,0,0,0,584.746.930,584.746.930,0,2024-01-26,2024-01-27
RENTA,0,0,0,ITAPUA,ENCARNACION,PENDIENTE,0,0,GRAL. GAMARRA C/ ANTEQUERA,BALDIO,BALDIO,916,23-141-09,Derechos de la  E.B.Y por ley de Expropiacion (la EBY no pago los 25 metros y sigue siendo nuestro como Bien de Renta.),0,0,0,Derechos de la  E.B.Y por ley de Expropiacion (la EBY no pago los 25 metros y sigue siendo nuestro como Bien de Renta.),0,0,0,0,0/1/00,0,A,25 MTS,0,0,0,0,4.867.374,4.867.374,0,2024-01-26,2024-01-27
RENTA,706,0,230,MISIONES,VILLA FLORIDA,PENDIENTE,0,0,CALLE VILLARRICA,BALDIO,BALDIO,141,FALSO,DISPONIBLE,0,0,0,DISPONIBLE, N/A ,0,N/A,N/A,0/1/00,0,A,88.964.93,9,0,0,0,2.297.401.029,2.297.401.029,0,2024-01-26,2024-01-27
RENTA,723,B/57,238,ALTO PARANA,JUAN E.O'LEARY,PENDIENTE,0,0,RUTA VII - KM 252,BALDIO,VIVIENDA/ESTABLECIMIENTO,5.661,FALSO,EN GESTION JUDICIAL,0,0,0,OCUPANTES PRECARIOS , N/A ,0,EN PROCESO JUDICIAL,0,0/1/00,0,A,200.000.00,20,0,168,0,486.737.506,486.737.506,0,2024-01-26,2024-01-27
RENTA,724,0,239,ALTO PARANA,HERNANDARIAS,PENDIENTE,0,0,COLONIA ITAIPYTE  Barrio PASO  ITA,BALDIO,BALDIO,11.203,FALSO,EN GESTION JUDICIAL,0,0,0,OCUPANTES PRECARIOS, N/A ,0,EN PROCESO JUDICIAL,0,0/1/00,0,A,1.030.000.00,103,0,0,0,778.780.011,778.780.011,0,2024-01-26,2024-01-27
RENTA,725,0,240,ALTO PARANA,HERNANDARIAS,PENDIENTE,0,0,ALTURAS DEL GOLF PARANA COUNTRY CLUB,BALDIO,VIVIENDA DUPLEX ,1  P.H.,26-0970-16/00-14,EN GESTION JUDICIAL,0,0,0,INMOBILIARIA ELVIRA NOTARIO, N/A ,0,EN PROCESO JUDICIAL,0,0/1/00,0,A,294.79,0,0,222.88,392.991.368,246.355.368,639.346.736,0,2024-01-26,2024-01-27
