id;type;quantity_account_current;detail_location;estate_quantity;department;city;locality;latitude;longitude;location_address;infrastructure_type;description;registry_number;cadastral_current_account;estate_status;start_date_contract;end_date_contract;committed_investment;transfer;balance_for_transfer;tenant;rent_amount;rent_amount_period;contract_resolution;contract_number;current_period_start;current_period_end;status_documentation;land_area_mt2;land_area_hectares;land_sub_area;built_area_m2;built_value_gs;property_value_gs;total_value_gs;possession_rent_without_title
511;RENTA;578;6/MB8;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.755;19-1434-06;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;815.28;0;0;0;0;57.069.600;57.069.600;0
512;RENTA;579;2/MB3;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.755;19-1434-07;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;815.28;0;0;0;0;57.069.600;57.069.600;0
513;RENTA;580;3/MB3;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.755;19-1436-03;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;923.08;0;0;0;0;64.615.600;64.615.600;0
514;RENTA;581;4/MB3;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.755;19-1436-04;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;924.83;0;0;0;0;64.738.100;64.738.100;0
515;RENTA;582;5/MB3;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.755;19-1436-05;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;872.87;0;0;0;0;61.100.900;61.100.900;0
516;RENTA;583;6/MB3;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.755;19-1436-06;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;872.87;0;0;0;0;61.100.900;61.100.900;0
517;RENTA;584;7/MB3;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.755;19-1436-07;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;835.66;0;0;0;0;58.496.200;58.496.200;0
518;RENTA;585;13/MB8;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.755;19-1436-08;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;806.62;0;0;0;0;56.463.400;56.463.400;0
519;RENTA;586;15/MB8;184;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.769;19-1434-14;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;848.72;0;0;0;0;59.410.400;59.410.400;0
520;RENTA;587;16/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.769;19-1434-16;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;848.72;0;0;0;0;59.410.400;59.410.400;0
521;RENTA;588;17/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-16;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.153.15;0;0;0;0;88.071.831;88.071.831;0
522;RENTA;589;18/MA10;185;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-17;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.153.15;0;0;0;0;88.071.831;88.071.831;0
523;RENTA;590;19/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-18;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;903.65;0;0;0;0;73.421.563;73.421.563;0
524;RENTA;591;20/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-19;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;903.65;0;0;0;0;73.421.563;73.421.563;0
525;RENTA;592;21/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-20;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;903.65;0;0;0;0;73.421.563;73.421.563;0
526;RENTA;593;22/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-21;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;903.65;0;0;0;0;73.421.563;73.421.563;0
527;RENTA;594;23/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-22;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;903.65;0;0;0;0;73.421.563;73.421.563;0
528;RENTA;595;24/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-23;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;903.65;0;0;0;0;73.421.563;73.421.563;0
529;RENTA;596;25/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-24;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;903.65;0;0;0;0;73.421.563;73.421.563;0
530;RENTA;597;26/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-25;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;854.24;0;0;0;0;69.407.000;69.407.000;0
531;RENTA;598;27/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-26;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;854.24;0;0;0;0;69.407.000;69.407.000;0
532;RENTA;599;28/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-27;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;854.24;0;0;0;0;69.407.000;69.407.000;0
533;RENTA;600;29/MA10;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-28;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;854.24;0;0;0;0;69.407.000;69.407.000;0
534;RENTA;601;12/MB7;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.985;19-1450-29;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;854.24;0;0;0;0;69.407.000;69.407.000;0
535;RENTA;602;11/MB7;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1433-01;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;807.26;0;0;0;0;56.508.200;56.508.200;0
536;RENTA;603;10/MB7;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1433-02;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;807.26;0;0;0;0;56.508.200;56.508.200;0
537;RENTA;604;14/MB7;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1433-03;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;883.83;0;0;0;0;61.868.100;61.868.100;0
538;RENTA;605;8/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1433-13;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.889.04;0;0;0;0;132.232.800;132.232.800;0
539;RENTA;606;9/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-01;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.060.05;0;0;0;0;96.676.560;96.676.560;0
540;RENTA;607;10/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-02;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.112.94;0;0;0;0;99.385.542;99.385.542;0
541;RENTA;608;11/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-03;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;935.37;0;0;0;0;88.860.150;88.860.150;0
542;RENTA;609;12/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-04;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;936.69;0;0;0;0;88.985.550;88.985.550;0
543;RENTA;610;13/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-05;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;937.61;0;0;0;0;89.072.950;89.072.950;0
544;RENTA;611;14/MC2;186;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-06;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;935.28;0;0;0;0;88.851.600;88.851.600;0
545;RENTA;612;1/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-07;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;972.24;0;0;0;0;92.362.800;92.362.800;0
546;RENTA;613;2/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-08;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;798.89;0;0;0;0;75.894.550;75.894.550;0
547;RENTA;614;3/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-09;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;950.56;0;0;0;0;90.303.200;90.303.200;0
548;RENTA;615;4/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-10;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;947.49;0;0;0;0;90.011.550;90.011.550;0
549;RENTA;616;5/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-11;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;946.95;0;0;0;0;89.960.250;89.960.250;0
550;RENTA;617;6/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-12;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;948.92;0;0;0;0;90.147.400;90.147.400;0
551;RENTA;618;7/MC2;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-13;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;950.56;0;0;0;0;90.303.200;90.303.200;0
552;RENTA;619;2/MB11;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.986;19-1461-14;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;948.51;0;0;0;0;90.108.450;90.108.450;0
553;RENTA;620;1/MB11;187;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.987;19-1429-03;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;829.53;0;0;0;0;78.805.350;78.805.350;0
554;RENTA;621;7/MB8;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1429-02;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.357.85;0;0;0;0;122.545.963;122.545.963;0
555;RENTA;622;8/MB8;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1434-08;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;815.28;0;0;0;0;57.069.600;57.069.600;0
556;RENTA;623;10/MB8;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1434-09;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;815.28;0;0;0;0;57.069.600;57.069.600;0
557;RENTA;624;73/MC1;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1434-11;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;993.42;0;0;0;0;69.539.400;69.539.400;0
558;RENTA;625;74/MC1;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-74;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;810.42;0;0;0;0;52.677.300;52.677.300;0
559;RENTA;626;75/MC1;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-75;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;896.43;0;0;0;0;58.267.950;58.267.950;0
560;RENTA;627;76/MC1;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-76;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;923.68;0;0;0;0;60.039.200;60.039.200;0
561;RENTA;628;77/MC1;188;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-77;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;947.62;0;0;0;0;61.595.300;61.595.300;0
562;RENTA;629;78/MC1;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-78;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.075.48;0;0;0;0;67.109.952;67.109.952;0
563;RENTA;630;79/MC1;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-79;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.165.91;0;0;0;0;71.237.101;71.237.101;0
564;RENTA;631;80/MC1;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-80;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.215.55;0;0;0;0;73.479.998;73.479.998;0
565;RENTA;632;81/MC1;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-81;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.225.89;0;0;0;0;74.105.051;74.105.051;0
566;RENTA;633;82/MC1;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-82;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.198.39;0;0;0;0;73.221.629;73.221.629;0
567;RENTA;634;-;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;CONDOMINIO CANTEGRILL;BALDIO;BALDIO;11.988;19-1462-83;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;1.172.77;0;0;0;0;71.656.247;71.656.247;0
568;RENTA;635;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;FALSO;BALDIO;BALDIO;1.634;19-0051-07;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;411.64;0;0;0;0;70.327.364;70.327.364;0
569;RENTA;636;0;189;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;FALSO;BALDIO;BALDIO;1.634;19-0051-08;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;363.69;0;0;0;0;62.135.261;62.135.261;0
570;RENTA;637;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;FALSO;BALDIO;BALDIO;1.634;19-0051-09;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;363.69;0;0;0;0;62.135.261;62.135.261;0
571;RENTA;638;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;FALSO;BALDIO;BALDIO;7.252;19-0051-05;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;363.68;0;0;0;0;62.133.553;62.133.553;0
572;RENTA;639;0;190;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;FALSO;BALDIO;BALDIO;7.252;19-0051-06;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;363.69;0;0;0;0;62.135.261;62.135.261;0
573;RENTA;640;0;191;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;URBANIZACION SAN BERNARDINO;BALDIO;BALDIO;6.063;19-0215-26;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;627;0;0;0;0;81.510.000;81.510.000;0
574;RENTA;641;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;URBANIZACION SAN BERNARDINO;BALDIO;BALDIO;6.063;19-0215-25;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;627;0;0;0;0;81.510.000;81.510.000;0
575;RENTA;642;0;0;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;URBANIZACION SAN BERNARDINO;BALDIO;BALDIO;6.063;19-0215-24;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;627;0;0;0;0;81.510.000;81.510.000;0
576;RENTA;643;0;192;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;VILLA DEL LAGO;BALDIO;BALDIO;8.513;19-0259-30;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;525;0;0;0;0;68.250.000;68.250.000;0
577;RENTA;644;1;193;CORDILLERA;SAN BERNARDINO;PENDIENTE;0;0;VILLA DEL LAGO;BALDIO;BALDIO;8.526;19-0259-32;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;959.66;0;0;0;0;124.755.800;124.755.800;0
578;RENTA;655;2;0;CORDILLERA;PIRIBEBUY;PENDIENTE;0;0;MANZANA A    SALTO PIRARETA;BALDIO;BALDIO ;1.832;FALSO;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;6.000.00;0;0;0;0;20.909.653;20.909.653;0
579;RENTA;656;2;0;CORDILLERA;PIRIBEBUY;PENDIENTE;0;0;MANZANA B   SALTO PIRARETA;BALDIO;BALDIO ;1.832;FALSO;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;6.468.00;0;0;0;0;22.540.605;22.540.605;0
580;RENTA;657;2;0;CORDILLERA;PIRIBEBUY;PENDIENTE;0;0;MANZANA C     SALTO PIRARETA;BALDIO;BALDIO ;1.832;FALSO;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;6.516.00;0;0;0;0;22.707.883;22.707.883;0
581;RENTA;0;2;0;CORDILLERA;PIRIBEBUY;PENDIENTE;0;0; MANZANA E   SALTO PIRARETA;BALDIO;BALDIO ;1.832;FALSO;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;6.000.00;0;0;0;0;20.909.653;20.909.653;0
582;RENTA;0;2;0;CORDILLERA;PIRIBEBUY;PENDIENTE;0;0;MANZANA F    SALTO PIRARETA;BALDIO;BALDIO ;1.832;FALSO;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;6.468.00;0;0;0;0;22.540.605;22.540.605;0
583;RENTA;0;2;0;CORDILLERA;PIRIBEBUY;PENDIENTE;0;0;MANZANA G   SALTO PIRARETA;BALDIO;BALDIO ;1.832;FALSO;DISPONIBLE;2023-10-23 04:01:49;2023-10-23 04:01:49;0;0;0;DISPONIBLE; N/A ;0;N/A;N/A;0/1/00;0;A;6.516.00;0;0;0;0;22.707.883;22.707.883;0
